,human_symbol,human,mouse
6774,JRK,0.16494845360824742,0.10439560439560441
6775,JRKL,0.19243986254295534,0.15384615384615385
6776,JSRP1,0.3161512027491409,0.19230769230769232
6777,JTB,0.19243986254295534,0.15934065934065936
6778,JUN,0.39518900343642616,0.3351648351648352
6779,JUNB,0.24398625429553267,0.27472527472527475
6780,JUND,0.21993127147766323,0.20329670329670332
6781,JUP,0.18900343642611683,0.17582417582417584
6782,KALRN,0.18900343642611683,0.18131868131868134
6783,KANK1,0.13058419243986255,0.15934065934065936
6784,KANK2,0.19931271477663232,0.18681318681318684
6785,KANK3,0.19243986254295534,0.15384615384615385
6786,KANK4,0.1752577319587629,0.17582417582417584
6787,KANSL1,0.21649484536082475,0.18131868131868134
6788,KANSL1L,0.24742268041237114,0.14835164835164838
6789,KANSL2,0.1958762886597938,0.16483516483516486
6790,KANSL3,0.20962199312714777,0.13736263736263737
6791,KANTR,0.18213058419243985,0.18681318681318684
6792,KASH5,0.18213058419243985,0.19230769230769232
6793,KAT14,0.17869415807560138,0.15384615384615385
6794,KAT2A,0.20962199312714777,0.15384615384615385
6795,KAT2B,0.19243986254295534,0.17032967032967036
6796,KAT5,0.1958762886597938,0.17582417582417584
6797,KAT6A,0.18556701030927836,0.15934065934065936
6798,KAT6B,0.20962199312714777,0.14285714285714288
6799,KAT7,0.18213058419243985,0.15934065934065936
6800,KAT8,0.1958762886597938,0.14835164835164838
6801,KATNA1,0.20618556701030927,0.16483516483516486
6802,KATNAL1,0.18556701030927836,0.14835164835164838
6803,KATNAL2,0.18900343642611683,0.14285714285714288
6804,KATNB1,0.1718213058419244,0.14285714285714288
6805,KATNBL1,0.17869415807560138,0.17032967032967036
6806,KATNIP,0.20618556701030927,0.1263736263736264
6807,KAZALD1,0.1752577319587629,0.18131868131868134
6808,KAZN,0.2027491408934708,0.2142857142857143
6809,KBTBD11,0.18556701030927836,0.20329670329670332
6810,KBTBD12,0.1752577319587629,0.16483516483516486
6811,KBTBD13,0.2027491408934708,0.17032967032967036
6812,KBTBD2,0.21649484536082475,0.17032967032967036
6813,KBTBD3,0.12714776632302405,0.15384615384615385
6814,KBTBD4,0.20962199312714777,0.15384615384615385
6815,KBTBD6,0.1958762886597938,0.15934065934065936
6816,KBTBD7,0.2027491408934708,0.14285714285714288
6817,KBTBD8,0.21649484536082475,0.17582417582417584
6818,KCMF1,0.2027491408934708,0.16483516483516486
6819,KCNA1,0.18213058419243985,0.17582417582417584
6820,KCNA10,0.18213058419243985,0.17582417582417584
6821,KCNA2,0.17869415807560138,0.18131868131868134
6822,KCNA3,0.19243986254295534,0.19780219780219782
6823,KCNA4,0.17869415807560138,0.18131868131868134
6824,KCNA5,0.16838487972508592,0.19780219780219782
6825,KCNA6,0.17869415807560138,0.2197802197802198
6826,KCNA7,0.19931271477663232,0.17032967032967036
6827,KCNAB1,0.1752577319587629,0.15934065934065936
6828,KCNAB2,0.15463917525773196,0.1208791208791209
6829,KCNAB3,0.18213058419243985,0.14835164835164838
6830,KCNB1,0.1752577319587629,0.18131868131868134
6831,KCNB2,0.18556701030927836,0.14835164835164838
6832,KCNC1,0.1958762886597938,0.1263736263736264
6833,KCNC2,0.18213058419243985,0.13736263736263737
6834,KCNC3,0.18213058419243985,0.19780219780219782
6835,KCNC4,0.20618556701030927,0.18681318681318684
6836,KCND1,0.1958762886597938,0.15934065934065936
6837,KCND2,0.1752577319587629,0.16483516483516486
6838,KCND3,0.20962199312714777,0.19230769230769232
6839,KCNE1,0.1718213058419244,0.2252747252747253
6840,KCNE2,0.19931271477663232,0.14835164835164838
6841,KCNE3,0.17869415807560138,0.09340659340659342
6842,KCNE4,0.18556701030927836,0.17582417582417584
6843,KCNF1,0.1718213058419244,0.14285714285714288
6844,KCNG1,0.21305841924398627,0.1208791208791209
6845,KCNG2,0.1958762886597938,0.20879120879120883
6846,KCNG3,0.18213058419243985,0.20329670329670332
6847,KCNG4,0.18213058419243985,0.19230769230769232
6848,KCNH1,0.18556701030927836,0.17582417582417584
6849,KCNH2,0.18213058419243985,0.19780219780219782
6850,KCNH3,0.27491408934707906,0.15934065934065936
6851,KCNH4,0.18213058419243985,0.19230769230769232
6852,KCNH5,0.20962199312714777,0.18681318681318684
6853,KCNH6,0.19243986254295534,0.18131868131868134
6854,KCNH7,0.18556701030927836,0.15384615384615385
6855,KCNH8,0.17869415807560138,0.15934065934065936
6856,KCNIP1,0.1718213058419244,0.18681318681318684
6857,KCNIP2,0.1718213058419244,0.2142857142857143
6858,KCNIP3,0.1752577319587629,0.16483516483516486
6859,KCNIP4,0.18556701030927836,0.09890109890109891
6860,KCNJ1,0.18213058419243985,0.16483516483516486
6861,KCNJ10,0.21649484536082475,0.17582417582417584
6862,KCNJ11,0.1718213058419244,0.17032967032967036
6863,KCNJ12,0.19931271477663232,0.18131868131868134
6864,KCNJ13,0.19243986254295534,0.1098901098901099
6865,KCNJ14,0.21305841924398627,0.2802197802197802
6866,KCNJ15,0.1752577319587629,0.15934065934065936
6867,KCNJ16,0.16838487972508592,0.17582417582417584
6868,KCNJ2,0.2920962199312715,0.13736263736263737
6869,KCNJ3,0.18900343642611683,0.15384615384615385
6870,KCNJ4,0.19243986254295534,0.15384615384615385
6871,KCNJ5,0.18213058419243985,0.17032967032967036
6872,KCNJ6,0.18213058419243985,0.14285714285714288
6873,KCNJ8,0.18556701030927836,0.19780219780219782
6874,KCNJ9,0.16494845360824742,0.09340659340659342
6875,KCNK1,0.1752577319587629,0.2197802197802198
6876,KCNK10,0.18900343642611683,0.15384615384615385
6877,KCNK12,0.18213058419243985,0.14285714285714288
6878,KCNK13,0.18900343642611683,0.17032967032967036
6879,KCNK15,0.1752577319587629,0.2197802197802198
6880,KCNK16,0.16838487972508592,0.19780219780219782
6881,KCNK18,0.17869415807560138,0.18131868131868134
6882,KCNK2,0.16838487972508592,0.16483516483516486
6883,KCNK3,0.19243986254295534,0.18131868131868134
6884,KCNK4,0.25773195876288657,0.37362637362637363
6885,KCNK5,0.1958762886597938,0.19780219780219782
6886,KCNK6,0.19243986254295534,0.17032967032967036
6887,KCNK7,0.28865979381443296,0.14835164835164838
6888,KCNK9,0.1718213058419244,0.18681318681318684
6889,KCNMA1,0.20618556701030927,0.18131868131868134
6890,KCNMB1,0.17869415807560138,0.18681318681318684
6891,KCNMB2,0.1958762886597938,0.20329670329670332
6892,KCNMB3,0.1752577319587629,0.17032967032967036
6893,KCNMB4,0.21305841924398627,0.17582417582417584
6894,KCNN1,0.22336769759450173,0.13736263736263737
6895,KCNN2,0.33676975945017185,0.16483516483516486
6896,KCNN3,0.20962199312714777,0.18681318681318684
6897,KCNN4,0.1718213058419244,0.18131868131868134
6898,KCNQ1,0.18556701030927836,0.2142857142857143
6899,KCNQ2,0.32302405498281783,0.17582417582417584
6900,KCNQ3,0.1718213058419244,0.1318681318681319
6901,KCNQ4,0.1752577319587629,0.17582417582417584
6902,KCNQ5,0.09965635738831616,0.18131868131868134
6903,KCNRG,0.19243986254295534,0.18131868131868134
6904,KCNS1,0.2027491408934708,0.17582417582417584
6905,KCNS2,0.17869415807560138,0.17582417582417584
6906,KCNS3,0.16494845360824742,0.17582417582417584
6907,KCNT1,0.18213058419243985,0.20329670329670332
6908,KCNT2,0.19243986254295534,0.16483516483516486
6909,KCNU1,0.1718213058419244,0.14285714285714288
6910,KCNV1,0.17869415807560138,0.16483516483516486
6911,KCNV2,0.19931271477663232,0.17582417582417584
6912,KCP,0.18900343642611683,0.18681318681318684
6913,KCTD1,0.2027491408934708,0.15384615384615385
6914,KCTD10,0.2027491408934708,0.17582417582417584
6915,KCTD11,0.32302405498281783,0.17032967032967036
6916,KCTD12,0.21305841924398627,0.2142857142857143
6917,KCTD13,0.21305841924398627,0.14835164835164838
6918,KCTD14,0.36769759450171824,0.1318681318681319
6919,KCTD15,0.20618556701030927,0.16483516483516486
6920,KCTD16,0.1718213058419244,0.14285714285714288
6921,KCTD17,0.1958762886597938,0.14835164835164838
6922,KCTD18,0.18556701030927836,0.23076923076923078
6923,KCTD19,0.20618556701030927,0.2142857142857143
6924,KCTD2,0.20962199312714777,0.15384615384615385
6925,KCTD20,0.18556701030927836,0.14835164835164838
6926,KCTD21,0.18556701030927836,0.15934065934065936
6927,KCTD3,0.1958762886597938,0.18131868131868134
6928,KCTD4,0.2027491408934708,0.15934065934065936
6929,KCTD5,0.19243986254295534,0.16483516483516486
6930,KCTD6,0.1958762886597938,0.17582417582417584
6931,KCTD7,0.21305841924398627,0.1263736263736264
6932,KCTD8,0.18213058419243985,0.19230769230769232
6933,KCTD9,0.16838487972508592,0.13736263736263737
6934,KDELR1,0.2027491408934708,0.17032967032967036
6935,KDELR2,0.18900343642611683,0.17032967032967036
6936,KDELR3,0.16151202749140894,0.16483516483516486
6937,KDF1,0.19243986254295534,0.20329670329670332
6938,KDM1A,0.20962199312714777,0.17582417582417584
6939,KDM1B,0.2027491408934708,0.1318681318681319
6940,KDM2A,0.24742268041237114,0.19780219780219782
6941,KDM2B,0.19243986254295534,0.14835164835164838
6942,KDM3A,0.20962199312714777,0.15934065934065936
6943,KDM3B,0.20962199312714777,0.16483516483516486
6944,KDM4A,0.20618556701030927,0.17032967032967036
6945,KDM4B,0.19243986254295534,0.18681318681318684
6946,KDM4C,0.1958762886597938,0.18681318681318684
6947,KDM4D,0.12714776632302405,0.1153846153846154
6948,KDM5A,0.24742268041237114,0.16483516483516486
6949,KDM5B,0.2027491408934708,0.17582417582417584
6950,KDM5C,0.2027491408934708,0.19780219780219782
6951,KDM5D,0.18556701030927836,0.19230769230769232
6952,KDM6A,0.18900343642611683,0.18681318681318684
6953,KDM6B,0.21305841924398627,0.19230769230769232
6954,KDM7A,0.21993127147766323,0.17582417582417584
6955,KDM8,0.16494845360824742,0.16483516483516486
6956,KDR,0.17869415807560138,0.19230769230769232
6957,KDSR,0.19243986254295534,0.20329670329670332
6958,KEAP1,0.18213058419243985,0.15384615384615385
6959,KEL,0.1752577319587629,0.17582417582417584
6960,KERA,0.18213058419243985,0.19230769230769232
6961,KHDC4,0.24742268041237114,0.17582417582417584
6962,KHDRBS1,0.20618556701030927,0.17032967032967036
6963,KHDRBS2,0.17869415807560138,0.19230769230769232
6964,KHDRBS3,0.1958762886597938,0.16483516483516486
6965,KHK,0.2027491408934708,0.14285714285714288
6966,KHNYN,0.18556701030927836,0.17032967032967036
6967,KHSRP,0.20618556701030927,0.17032967032967036
6968,KIDINS220,0.21649484536082475,0.14835164835164838
6969,KIF11,0.15463917525773196,0.14285714285714288
6970,KIF12,0.21305841924398627,0.19780219780219782
6971,KIF13A,0.1958762886597938,0.16483516483516486
6972,KIF13B,0.18213058419243985,0.17032967032967036
6973,KIF14,0.19243986254295534,0.10439560439560441
6974,KIF15,0.1752577319587629,0.1098901098901099
6975,KIF16B,0.18556701030927836,0.14835164835164838
6976,KIF17,0.18556701030927836,0.19230769230769232
6977,KIF18A,0.18900343642611683,0.1318681318681319
6978,KIF18B,0.16494845360824742,0.09890109890109891
6979,KIF1A,0.2302405498281787,0.19780219780219782
6980,KIF1B,0.20618556701030927,0.17032967032967036
6981,KIF1C,0.19931271477663232,0.15384615384615385
6982,KIF20A,0.13058419243986255,0.1153846153846154
6983,KIF20B,0.13745704467353953,0.1153846153846154
6984,KIF21A,0.21305841924398627,0.20329670329670332
6985,KIF21B,0.20618556701030927,0.17032967032967036
6986,KIF22,0.16838487972508592,0.1263736263736264
6987,KIF23,0.16838487972508592,0.14285714285714288
6988,KIF24,0.16151202749140894,0.14835164835164838
6989,KIF26A,0.19243986254295534,0.17582417582417584
6990,KIF26B,0.19243986254295534,0.16483516483516486
6991,KIF27,0.24398625429553267,0.19230769230769232
6992,KIF2A,0.2027491408934708,0.15384615384615385
6993,KIF2B,0.17869415807560138,0.15934065934065936
6994,KIF2C,0.140893470790378,0.1263736263736264
6995,KIF3A,0.18900343642611683,0.17032967032967036
6996,KIF3B,0.18900343642611683,0.17582417582417584
6997,KIF3C,0.20618556701030927,0.15934065934065936
6998,KIF5A,0.27491408934707906,0.18681318681318684
6999,KIF5B,0.20618556701030927,0.18681318681318684
7000,KIF5C,0.20962199312714777,0.17032967032967036
7001,KIF6,0.18900343642611683,0.1208791208791209
7002,KIF7,0.21993127147766323,0.13736263736263737
7003,KIF9,0.20618556701030927,0.15934065934065936
7004,KIFAP3,0.20618556701030927,0.16483516483516486
7005,KIFBP,0.18556701030927836,0.14835164835164838
7006,KIFC1,0.16151202749140894,0.14285714285714288
7007,KIFC2,0.2027491408934708,0.17032967032967036
7008,KIFC3,0.20618556701030927,0.19230769230769232
7009,KIN,0.18900343642611683,0.14835164835164838
7010,KIR3DL1,0.18213058419243985,0.18681318681318684
7011,KIR3DL2,0.17869415807560138,0.15934065934065936
7012,KIRREL2,0.20962199312714777,0.18681318681318684
7013,KIRREL3,0.18556701030927836,0.16483516483516486
7014,KISS1,0.22336769759450173,0.15384615384615385
7015,KISS1R,0.1958762886597938,0.18131868131868134
7016,KIT,0.18556701030927836,0.18131868131868134
7017,KIZ,0.18556701030927836,0.1263736263736264
7018,KL,0.1718213058419244,0.13736263736263737
7019,KLB,0.1752577319587629,0.15384615384615385
7020,KLC1,0.19931271477663232,0.16483516483516486
7021,KLC2,0.2027491408934708,0.1263736263736264
7022,KLC3,0.18556701030927836,0.14835164835164838
7023,KLC4,0.2268041237113402,0.19230769230769232
7024,KLF1,0.20618556701030927,0.15934065934065936
7025,KLF10,0.20618556701030927,0.18681318681318684
7026,KLF11,0.18213058419243985,0.18131868131868134
7027,KLF12,0.1958762886597938,0.14835164835164838
7028,KLF13,0.19243986254295534,0.20879120879120883
7029,KLF14,0.1718213058419244,0.17582417582417584
7030,KLF15,0.1718213058419244,0.19780219780219782
7031,KLF16,0.18556701030927836,0.16483516483516486
7032,KLF17,0.18556701030927836,0.15934065934065936
7033,KLF2,0.24742268041237114,0.1208791208791209
7034,KLF3,0.1958762886597938,0.18131868131868134
7035,KLF4,0.24398625429553267,0.17032967032967036
7036,KLF5,0.18900343642611683,0.13736263736263737
7037,KLF6,0.2027491408934708,0.25824175824175827
7038,KLF7,0.1958762886597938,0.18131868131868134
7039,KLF8,0.1718213058419244,0.1153846153846154
7040,KLF9,0.2027491408934708,0.18131868131868134
7041,KLHDC1,0.16838487972508592,0.13736263736263737
7042,KLHDC10,0.19931271477663232,0.16483516483516486
7043,KLHDC2,0.2027491408934708,0.18131868131868134
7044,KLHDC3,0.20962199312714777,0.16483516483516486
7045,KLHDC4,0.2027491408934708,0.17582417582417584
7046,KLHDC7A,0.11683848797250859,0.14285714285714288
7047,KLHDC7B,0.18213058419243985,0.2417582417582418
7048,KLHDC8A,0.18556701030927836,0.16483516483516486
7049,KLHDC8B,0.19931271477663232,0.15934065934065936
7050,KLHDC9,0.1752577319587629,0.1153846153846154
7051,KLHL1,0.17869415807560138,0.18131868131868134
7052,KLHL10,0.1718213058419244,0.15384615384615385
7053,KLHL11,0.18900343642611683,0.16483516483516486
7054,KLHL12,0.21993127147766323,0.16483516483516486
7055,KLHL13,0.15463917525773196,0.19230769230769232
7056,KLHL14,0.18900343642611683,0.19230769230769232
7057,KLHL15,0.2027491408934708,0.17032967032967036
7058,KLHL18,0.20962199312714777,0.1153846153846154
7059,KLHL2,0.2027491408934708,0.18131868131868134
7060,KLHL20,0.18556701030927836,0.1098901098901099
7061,KLHL21,0.20618556701030927,0.17582417582417584
7062,KLHL22,0.1958762886597938,0.16483516483516486
7063,KLHL23,0.18213058419243985,0.17582417582417584
7064,KLHL24,0.2027491408934708,0.16483516483516486
7065,KLHL25,0.4329896907216495,0.1263736263736264
7066,KLHL26,0.24054982817869416,0.18681318681318684
7067,KLHL28,0.2027491408934708,0.18681318681318684
7068,KLHL29,0.140893470790378,0.16483516483516486
7069,KLHL3,0.19931271477663232,0.16483516483516486
7070,KLHL30,0.18556701030927836,0.17582417582417584
7071,KLHL31,0.16838487972508592,0.19230769230769232
7072,KLHL32,0.21649484536082475,0.1318681318681319
7073,KLHL33,0.20962199312714777,0.18681318681318684
7074,KLHL34,0.18556701030927836,0.16483516483516486
7075,KLHL35,0.18213058419243985,0.15384615384615385
7076,KLHL36,0.1958762886597938,0.18681318681318684
7077,KLHL38,0.16838487972508592,0.18131868131868134
7078,KLHL4,0.1752577319587629,0.18131868131868134
7079,KLHL40,0.2027491408934708,0.24725274725274726
7080,KLHL41,0.17869415807560138,0.18681318681318684
7081,KLHL42,0.1958762886597938,0.17032967032967036
7082,KLHL5,0.18900343642611683,0.17582417582417584
7083,KLHL6,0.18213058419243985,0.17032967032967036
7084,KLHL7,0.19243986254295534,0.18131868131868134
7085,KLHL8,0.18900343642611683,0.17032967032967036
7086,KLHL9,0.18213058419243985,0.14835164835164838
7087,KLK1,0.18213058419243985,0.17582417582417584
7088,KLK10,0.16494845360824742,0.1318681318681319
7089,KLK11,0.1752577319587629,0.19780219780219782
7090,KLK12,0.18900343642611683,0.18681318681318684
7091,KLK13,0.2302405498281787,0.15934065934065936
7092,KLK14,0.24398625429553267,0.16483516483516486
7093,KLK15,0.19243986254295534,0.15934065934065936
7094,KLK4,0.1958762886597938,0.15384615384615385
7095,KLK5,0.24742268041237114,0.18131868131868134
7096,KLK6,0.2611683848797251,0.18681318681318684
7097,KLK7,0.17869415807560138,0.18681318681318684
7098,KLK8,0.1958762886597938,0.17582417582417584
7099,KLK9,0.21305841924398627,0.17032967032967036
7100,KLKB1,0.2508591065292096,0.15934065934065936
7101,KLRB1,0.16838487972508592,0.15384615384615385
7102,KLRC1,0.21649484536082475,0.17582417582417584
7103,KLRC2,0.21305841924398627,0.17032967032967036
7104,KLRC3,0.1512027491408935,0.16483516483516486
7105,KLRD1,0.2027491408934708,0.2417582417582418
7106,KLRG1,0.23711340206185566,0.19780219780219782
7107,KLRG2,0.19243986254295534,0.19780219780219782
7108,KLRK1,0.19931271477663232,0.15934065934065936
7109,KMO,0.1958762886597938,0.16483516483516486
7110,KMT2A,0.2027491408934708,0.17582417582417584
7111,KMT2B,0.19931271477663232,0.15384615384615385
7112,KMT2C,0.21305841924398627,0.17032967032967036
7113,KMT2D,0.20618556701030927,0.14285714285714288
7114,KMT2E,0.21649484536082475,0.19230769230769232
7115,KMT5A,0.19243986254295534,0.18131868131868134
7116,KMT5B,0.18900343642611683,0.18131868131868134
7117,KMT5C,0.18213058419243985,0.1098901098901099
7118,KNCN,0.19243986254295534,0.2252747252747253
7119,KNDC1,0.18556701030927836,0.18131868131868134
7120,KNG1,0.19931271477663232,0.18681318681318684
7121,KNL1,0.18900343642611683,0.16483516483516486
7122,KNOP1,0.18900343642611683,0.14835164835164838
7123,KNSTRN,0.15807560137457044,0.14285714285714288
7124,KNTC1,0.17869415807560138,0.14285714285714288
7125,KPNA1,0.21305841924398627,0.14285714285714288
7126,KPNA2,0.1752577319587629,0.08791208791208793
7127,KPNA3,0.19931271477663232,0.17032967032967036
7128,KPNA4,0.20618556701030927,0.15934065934065936
7129,KPNA6,0.19243986254295534,0.16483516483516486
7130,KPNA7,0.18900343642611683,0.14835164835164838
7131,KPNB1,0.20618556701030927,0.13736263736263737
7132,KPRP,0.1718213058419244,0.18681318681318684
7133,KPTN,0.18900343642611683,0.18131868131868134
7134,KRAS,0.18900343642611683,0.13736263736263737
7135,KRBA1,0.19243986254295534,0.15934065934065936
7136,KRCC1,0.1958762886597938,0.18681318681318684
7137,KREMEN1,0.19243986254295534,0.18131868131868134
7138,KREMEN2,0.21305841924398627,0.15384615384615385
7139,KRI1,0.18556701030927836,0.14285714285714288
7140,KRIT1,0.18213058419243985,0.14835164835164838
7141,KRR1,0.18213058419243985,0.16483516483516486
7142,KRT1,0.18213058419243985,0.2252747252747253
7143,KRT10,0.18213058419243985,0.19230769230769232
7144,KRT12,0.2268041237113402,0.18131868131868134
7145,KRT13,0.23367697594501718,0.16483516483516486
7146,KRT14,0.18556701030927836,0.20329670329670332
7147,KRT15,0.1752577319587629,0.18681318681318684
7148,KRT16,0.21993127147766323,0.18681318681318684
7149,KRT17,0.1958762886597938,0.20329670329670332
7150,KRT18,0.19931271477663232,0.2252747252747253
7151,KRT19,0.16494845360824742,0.23626373626373628
7152,KRT2,0.16838487972508592,0.18131868131868134
7153,KRT20,0.18900343642611683,0.2527472527472528
7154,KRT222,0.21649484536082475,0.15934065934065936
7155,KRT23,0.16151202749140894,0.16483516483516486
7156,KRT24,0.17869415807560138,0.19780219780219782
7157,KRT25,0.18213058419243985,0.18681318681318684
7158,KRT26,0.1958762886597938,0.20329670329670332
7159,KRT27,0.1958762886597938,0.18131868131868134
7160,KRT28,0.22336769759450173,0.18131868131868134
7161,KRT31,0.1752577319587629,0.19230769230769232
7162,KRT32,0.17869415807560138,0.18131868131868134
7163,KRT33A,0.20962199312714777,0.20329670329670332
7164,KRT33B,0.18213058419243985,0.18131868131868134
7165,KRT34,0.17869415807560138,0.18681318681318684
7166,KRT35,0.1718213058419244,0.18131868131868134
7167,KRT36,0.1752577319587629,0.16483516483516486
7168,KRT39,0.18556701030927836,0.18131868131868134
7169,KRT4,0.18556701030927836,0.16483516483516486
7170,KRT40,0.18556701030927836,0.18681318681318684
7171,KRT5,0.19243986254295534,0.23076923076923078
7172,KRT6A,0.2027491408934708,0.28571428571428575
7173,KRT6B,0.17869415807560138,0.19230769230769232
7174,KRT7,0.18213058419243985,0.19780219780219782
7175,KRT71,0.1752577319587629,0.15934065934065936
7176,KRT72,0.18556701030927836,0.18131868131868134
7177,KRT73,0.18213058419243985,0.14285714285714288
7178,KRT75,0.18900343642611683,0.18131868131868134
7179,KRT76,0.1752577319587629,0.15934065934065936
7180,KRT77,0.1752577319587629,0.15934065934065936
7181,KRT78,0.21649484536082475,0.18131868131868134
7182,KRT79,0.1752577319587629,0.18131868131868134
7183,KRT8,0.18556701030927836,0.17032967032967036
7184,KRT80,0.18213058419243985,0.19230769230769232
7185,KRT81,0.15807560137457044,0.19230769230769232
7186,KRT82,0.1752577319587629,0.18131868131868134
7187,KRT83,0.1958762886597938,0.2142857142857143
7188,KRT84,0.1752577319587629,0.19780219780219782
7189,KRT86,0.21305841924398627,0.19780219780219782
7190,KRT9,0.17869415807560138,0.18131868131868134
7191,KRTAP1-3,0.17869415807560138,0.18681318681318684
7192,KRTAP1-4,0.1752577319587629,0.2252747252747253
7193,KRTAP1-5,0.14432989690721648,0.29120879120879123
7194,KRTAP10-10,0.17869415807560138,0.19780219780219782
7195,KRTAP10-4,0.16838487972508592,0.15934065934065936
7196,KRTAP11-1,0.18900343642611683,0.18131868131868134
7197,KRTAP12-1,0.16838487972508592,0.17582417582417584
7198,KRTAP13-1,0.17869415807560138,0.18131868131868134
7199,KRTAP16-1,0.18213058419243985,0.17582417582417584
7200,KRTAP17-1,0.1752577319587629,0.1208791208791209
7201,KRTAP19-1,0.18900343642611683,0.18131868131868134
7202,KRTAP19-2,0.1718213058419244,0.18131868131868134
7203,KRTAP19-3,0.16838487972508592,0.18681318681318684
7204,KRTAP19-4,0.17869415807560138,0.18131868131868134
7205,KRTAP19-5,0.24742268041237114,0.18131868131868134
7206,KRTAP2-4,0.18213058419243985,0.18681318681318684
7207,KRTAP20-2,0.17869415807560138,0.17032967032967036
7208,KRTAP21-1,0.18213058419243985,0.17582417582417584
7209,KRTAP22-2,0.16838487972508592,0.14835164835164838
7210,KRTAP24-1,0.17869415807560138,0.17582417582417584
7211,KRTAP26-1,0.17869415807560138,0.18131868131868134
7212,KRTAP27-1,0.17869415807560138,0.17032967032967036
7213,KRTAP29-1,0.17869415807560138,0.17032967032967036
7214,KRTAP3-1,0.1752577319587629,0.17032967032967036
7215,KRTAP3-2,0.18556701030927836,0.25824175824175827
7216,KRTAP3-3,0.19243986254295534,0.19780219780219782
7217,KRTAP4-1,0.1718213058419244,0.17032967032967036
7218,KRTAP4-16,0.18900343642611683,0.29670329670329676
7219,KRTAP4-2,0.1752577319587629,0.19780219780219782
7220,KRTAP4-6,0.18900343642611683,0.19230769230769232
7221,KRTAP4-7,0.1718213058419244,0.18131868131868134
7222,KRTAP4-8,0.18556701030927836,0.17032967032967036
7223,KRTAP4-9,0.15463917525773196,0.18681318681318684
7224,KRTAP5-1,0.2302405498281787,0.2142857142857143
7225,KRTAP5-2,0.20618556701030927,0.18681318681318684
7226,KRTAP5-3,0.18556701030927836,0.19780219780219782
7227,KRTAP5-4,0.17869415807560138,0.19780219780219782
7228,KRTAP5-5,0.17869415807560138,0.19230769230769232
7229,KRTAP6-1,0.19931271477663232,0.17582417582417584
7230,KRTAP6-2,0.16838487972508592,0.18681318681318684
7231,KRTAP6-3,0.1752577319587629,0.14285714285714288
7232,KRTAP7-1,0.17869415807560138,0.17582417582417584
7233,KRTAP8-1,0.1752577319587629,0.18681318681318684
7234,KRTAP9-1,0.18213058419243985,0.18131868131868134
7235,KRTAP9-3,0.17869415807560138,0.16483516483516486
7236,KRTCAP2,0.1958762886597938,0.18681318681318684
7237,KRTCAP3,0.2302405498281787,0.13736263736263737
7238,KRTDAP,0.2542955326460481,0.20329670329670332
7239,KSR1,0.26804123711340205,0.19230769230769232
7240,KSR2,0.16151202749140894,0.15934065934065936
7241,KTI12,0.16151202749140894,0.17032967032967036
7242,KTN1,0.19931271477663232,0.14285714285714288
7243,KXD1,0.1752577319587629,0.14835164835164838
7244,KY,0.18213058419243985,0.18131868131868134
7245,KYAT1,0.22336769759450173,0.19230769230769232
7246,KYAT3,0.16494845360824742,0.15934065934065936
7247,KYNU,0.17869415807560138,0.15384615384615385
7248,L1CAM,0.1958762886597938,0.15384615384615385
7249,L1TD1,0.1752577319587629,0.20879120879120883
7250,L2HGDH,0.18900343642611683,0.1318681318681319
7251,L3HYPDH,0.16494845360824742,0.18131868131868134
7252,L3MBTL1,0.18556701030927836,0.19780219780219782
7253,L3MBTL2,0.1958762886597938,0.17032967032967036
7254,L3MBTL3,0.27491408934707906,0.20329670329670332
7255,L3MBTL4,0.18556701030927836,0.18131868131868134
7256,LACC1,0.1752577319587629,0.16483516483516486
7257,LACTB,0.19243986254295534,0.16483516483516486
7258,LACTB2,0.18556701030927836,0.16483516483516486
7259,LACTBL1,0.20962199312714777,0.15384615384615385
7260,LAD1,0.2027491408934708,0.23076923076923078
7261,LAG3,0.40893470790378006,0.20329670329670332
7262,LAGE3,0.21993127147766323,0.14835164835164838
7263,LAIR1,0.18213058419243985,0.1318681318681319
7264,LALBA,0.20962199312714777,0.18681318681318684
7265,LAMA1,0.20962199312714777,0.20879120879120883
7266,LAMA2,0.1718213058419244,0.19230769230769232
7267,LAMA3,0.17869415807560138,0.2252747252747253
7268,LAMA4,0.20618556701030927,0.17582417582417584
7269,LAMA5,0.24054982817869416,0.18681318681318684
7270,LAMB1,0.2027491408934708,0.18131868131868134
7271,LAMB2,0.2027491408934708,0.15934065934065936
7272,LAMB3,0.18213058419243985,0.15934065934065936
7273,LAMC1,0.19243986254295534,0.19780219780219782
7274,LAMC2,0.18556701030927836,0.20329670329670332
7275,LAMC3,0.19931271477663232,0.20879120879120883
7276,LAMP1,0.19931271477663232,0.18131868131868134
7277,LAMP2,0.19243986254295534,0.18681318681318684
7278,LAMP3,0.19931271477663232,0.17032967032967036
7279,LAMP5,0.19931271477663232,0.13736263736263737
7280,LAMTOR1,0.19931271477663232,0.15934065934065936
7281,LAMTOR2,0.21305841924398627,0.13736263736263737
7282,LAMTOR3,0.21649484536082475,0.17582417582417584
7283,LAMTOR4,0.22336769759450173,0.17032967032967036
7284,LAMTOR5,0.19243986254295534,0.17032967032967036
7285,LANCL1,0.17869415807560138,0.15384615384615385
7286,LANCL2,0.18556701030927836,0.14285714285714288
7287,LANCL3,0.17869415807560138,0.2142857142857143
7288,LAP3,0.2027491408934708,0.14835164835164838
